primary,ˈpraɪmeri,<ul><li><a>principal</a><br></li><li><a></a><a>primario</a><br></li><li><a></a><a></a><a>primordial</a><br></li><li><a></a><a></a><a>básico</a><br></li><li><a></a><a></a><a>mayor</a><br></li><li><a></a><a></a><a>fundamental</a><br></li><li><a></a><a></a><a>esencial</a><br></li><li><a></a><a></a><a>prioritario</a><br></li><li><a></a><a>de primer orden</a></li><li><a></a><a>originario</a><br></li><li><a></a><a></a><a>capital</a><br></li><li><a></a><a></a><a>primaria</a><br></li></ul>,"<img src=""10_0193.jpg"" />",[sound:10_0193.mp3],[sound:10_0193_meaning.mp3],[sound:10_0193_example.mp3],"If something is <i>primary</i>, it is the most important thing.","Si algo es <i>primario</i>, es lo más importante.",His <b>primary</b> thoughts are about money.,Sus pensamientos <b>primarios</b> son sobre el dinero.
proud,praʊd,<ul><li><a>orgulloso</a><br></li><li><a></a><a>soberbio</a><br></li><li><a></a><a></a><a>altanero</a><br></li><li><a></a><a></a><a>altivo</a><br></li></ul>,"<img src=""10_0194.jpg"" />",[sound:10_0194.mp3],[sound:10_0194_meaning.mp3],[sound:10_0194_example.mp3],People who feel <i>proud</i> are happy about what they have done.,Las personas que se sienten <i>orgullosas</i> están contentas con lo que han hecho.,She is <b>proud</b> of the picture she drew of her house.,Ella está <b>orgullosa</b> del dibujo que hizo de su casa.
remain,rɪˈmeɪn,<ul><li><a>permanecer</a><br></li><li><a></a><a>seguir</a><br></li><li><a></a><a></a><a>quedarse</a><br></li><li><a></a><a>continuar</a><br></li><li><a></a><a></a><a>quedar</a><br></li></ul>,"<img src=""10_0195.jpg"" />",[sound:10_0195.mp3],[sound:10_0195_meaning.mp3],[sound:10_0195_example.mp3],To <i>remain</i> somewhere is to stay there.,<i>Permanecer</i> en algún lugar es quedarse allí.,My sister had to <b>remain</b> home since she was sick.,Mi hermana tuvo que <b>permanecer</b> en casa porque estaba enferma.
rest,rest,<ul><li><a>resto</a><br></li><li><a></a><a>descanso</a><br></li><li><a></a><a></a><a>pausa</a><br></li><li><a></a><a></a><a>respiro</a><br></li><li><a></a><a></a><a>reposo</a><br></li><li><a></a><a></a><a>apoyo</a><br></li><li><a></a><a>descansar</a><br></li><li><a></a><a></a><a>reposar</a><br></li><li><a></a><a></a><a>dormir</a><br></li><li><a></a><a></a><a>posar</a><br></li><li><a></a><a></a><a>restante</a><br></li></ul>,"<img src=""10_0196.jpg"" />",[sound:10_0196.mp3],[sound:10_0196_meaning.mp3],[sound:10_0196_example.mp3],To <i>rest</i> is to stop being active while the body gets back its strength.,<i>Descansar</i> es dejar de estar activo mientras el cuerpo recupera su fuerza.,I <b>rested</b> on the couch after work.,<b>Descansé</b> en el sofá después del trabajo.
separate,ˈseprət,<ul><li><a>separado</a><br></li><li><a></a><a>independiente</a><br></li><li><a></a><a></a><a>aparte</a><br></li><li><a></a><a></a><a>distinto</a><br></li><li><a></a><a></a><a>individual</a><br></li><li><a></a><a></a><a>suelto</a><br></li><li><a></a><a></a><a>específico</a><br></li><li><a></a><a></a><a>aislado</a><br></li><li><a></a><a></a><a>desagregado</a><br></li><li><a></a><a></a><a>por separado</a><br></li><li><a></a><a></a><a>apartado</a><br></li><li><a></a><a></a><a>diferente</a><br></li><li><a></a><a></a><a>especial</a><br></li><li><a></a><a></a><a>separar</a><br></li><li><a></a><a></a><a>separarse</a><br></li><li><a></a><a></a><a>dividir</a><br></li><li><a></a><a></a><a>partir</a><br></li><li><a></a><a></a><a>apartar</a></li></ul>,"<img src=""10_0197.jpg"" />",[sound:10_0197.mp3],[sound:10_0197_meaning.mp3],[sound:10_0197_example.mp3],"If two things are <i>separate</i>, they are not together.","Si dos cosas están <i>separadas</i>, no están juntas.",New York and Los Angeles are in two <b>separate</b> parts of America.,Nueva York y Los Ángeles están en dos partes <b>separadas</b> de América.
site,saɪt,<div><ul><li>sitio</li><li>lugar</li><li>emplazamiento</li><li>portal</li><li>obra</li><li>instalación</li><li>planta</li><li>espacio</li><li>centro</li><li>ubicación</li><li>sede</li><li>zona</li><li>área</li><li>terreno</li><li>recinto</li><li>escenario</li><li>situación</li><li>situar</li></ul></div>,"<img src=""10_0198.jpg"" />",[sound:10_0198.mp3],[sound:10_0198_meaning.mp3],[sound:10_0198_example.mp3],A <i>site</i> is a place.,Un <i>sitio</i> es un lugar.,We found the perfect <b>site</b> for our picnic.,Encontramos el <b>sitio</b> perfecto para nuestro picnic.
tail,teɪl,<ul><li><a>cola</a><br></li><li><a></a><a>rabo</a><br></li><li><a></a><a></a><a>trasero</a><br></li><li><a></a><a></a><a>faldón</a><br></li><li><a></a><a></a><a>seguir</a><br></li></ul>,"<img src=""10_0199.jpg"" />",[sound:10_0199.mp3],[sound:10_0199_meaning.mp3],[sound:10_0199_example.mp3],A <i>tail</i> is a part of an animal’s body that sticks out from its rear or back.,Una <i>cola</i> es una parte del cuerpo de un animal que sobresale de su trasero o espalda.,Our dog wags its <b>tail</b> when it’s happy.,Nuestro perro mueve su <b>cola</b> cuando está feliz.
trouble,ˈtrʌbl,<ul><li><a>problema</a><br></li><li><a></a><a>dificultades</a><br></li><li><a></a><a></a><a>dificultad</a><br></li><li><a></a><a></a><a>molestia</a><br></li><li><a></a><a></a><a>lío</a><br></li><li><a></a><a></a><a>molestias</a><br></li><li><a></a><a></a><a>preocupación</a><br></li><li><a></a><a></a><a>disturbio</a><br></li><li><a></a><a></a><a>confusión</a><br></li><li><a></a><a></a><a>apuro</a><br></li><li><a></a><a></a><a>angustia</a><br></li><li><a></a><a></a><a>aprieto</a><br></li><li><a></a><a></a><a>aflicción</a><br></li><li><a></a><a></a><a>molestar</a><br></li><li><a></a><a></a><a>preocupar</a><br></li><li><a></a><a></a><a>preocuparse</a><br></li><li><a></a><a></a><a>molestarse</a><br></li></ul>,"<img src=""10_0200.jpg"" />",[sound:10_0200.mp3],[sound:10_0200_meaning.mp3],[sound:10_0200_example.mp3],<i>Trouble</i> is a problem or a difficulty.,<i>Problema</i> es una dificultad o inconveniente.,I have <b>trouble</b> working with my boss.,Tengo <b>problemas</b> para trabajar con mi jefe.
advertise,ˈædvərtaɪz,<ul><li><a>anunciar</a><br></li><li><a></a><a>publicitar</a><br></li><li><a></a><a></a><a>promocionar</a><br></li><li><a></a><a></a><a>publicar</a><br></li><li><a></a><a></a><a>divulgar</a><br></li><li><a></a><a>hacer propaganda</a></li><li><a>dar a conocer</a></li><li><a></a><a>propagar</a><br></li></ul>,"<img src=""11_0201.jpg"" />",[sound:11_0201.mp3],[sound:11_0201_meaning.mp3],[sound:11_0201_example.mp3],To <i>advertise</i> is to describe or draw attention to a product or event by using a public medium.,<i>Anunciar</i> es describir o atraer la atención hacia un producto o evento utilizando un medio público.,The woman started a new company and needed to <b>advertise</b> her products.,La mujer comenzó una nueva empresa y necesitaba <b>anunciar</b> sus productos.
aware,əˈwer,<ul><li><a>atento</a><br></li><li><a></a><a>conscientes</a><br></li><li><a></a><a>consciente</a><br></li><li><a></a><a></a><a>informado</a><br></li></ul>,"<img src=""11_0202.jpg"" />",[sound:11_0202.mp3],[sound:11_0202_meaning.mp3],[sound:11_0202_example.mp3],"If someone is <i>aware</i>, they know that something or a situation exists.","Si alguien está <i>consciente</i>, sabe que algo o una situación existe.",The student became <b>aware</b> that the teacher was watching him.,El estudiante se dio cuenta de que el maestro lo estaba observando.
battery,ˈbætəri,<ul><li><a>batería</a><br></li><li><a></a><a>pila</a><br></li><li><a></a><a></a><a>serie</a><br></li><li><a></a><a></a><a>sarta</a><br></li><li><a></a><a></a><a>acumulador</a><br></li><li><a></a><a></a><a>agresión</a><br></li><li><a></a><a></a><a>lesiones</a><br></li><li><a></a><a></a><a>violencia</a><br></li><li><a></a><a>unidad de artillería</a></li></ul>,"<img src=""11_0203.jpg"" />",[sound:11_0203.mp3],[sound:11_0203_meaning.mp3],[sound:11_0203_example.mp3],A <i>battery</i> is an object placed inside something to supply it with electricity.,Una <i>batería</i> es un objeto que se coloca dentro de algo para proporcionarle electricidad.,My brother needs a <b>battery</b> for his clock.,Mi hermano necesita una <b>batería</b> para su reloj.
black,blæk,<ul><li><a>negro</a><br></li><li><a></a><a>ennegrecido</a><br></li><li><a></a><a></a><a>aciago</a><br></li><li><a></a><a></a><a>moreno</a><br></li><li><a></a><a></a><a>lustrar</a><br></li><li><a></a><a></a><a>ennegrecer</a><br></li></ul>,"<img src=""11_0204.jpg"" />",[sound:11_0204.mp3],[sound:11_0204_meaning.mp3],[sound:11_0204_example.mp3],<i>Black</i> is the darkest color.,<i>Negro</i> es el color más oscuro.,Our street is <b>black</b> at night because there are no street lights.,Nuestra calle es <b>negra</b> por la noche porque no hay farolas.
city,ˈsɪti,<ul><li><a>ciudad</a><br></li><li><a></a><a>localidad</a><br></li><li><a></a><a></a><a>población</a><br></li><li><a></a><a></a><a>pueblo</a><br></li><li><a></a><a></a><a>local</a><br></li></ul>,"<img src=""11_0205.jpg"" />",[sound:11_0205.mp3],[sound:11_0205_meaning.mp3],[sound:11_0205_example.mp3],A <i>city</i> is a place where a lot of people live.,Una <i>ciudad</i> es un lugar donde vive mucha gente.,Tokyo is a very big <b>city</b> in Japan.,Tokio es una <b>ciudad</b> muy grande en Japón.
clean,kliːn,<ul><li><a>limpio</a><br></li><li><a></a><a>puro</a><br></li><li><a></a><a></a><a>libre</a><br></li><li><a></a><a></a><a>nuevo</a><br></li><li><a></a><a></a><a>pulcro</a><br></li><li><a></a><a></a><a>virgen</a><br></li><li><a></a><a></a><a>limpiar</a><br></li><li><a></a><a></a><a>lavar</a><br></li><li><a></a><a></a><a>borrar</a><br></li><li><a></a><a></a><a>enjugar</a><br></li><li><a></a><a></a><a>pulir</a><br></li></ul>,"<img src=""11_0206.jpg"" />",[sound:11_0206.mp3],[sound:11_0206_meaning.mp3],[sound:11_0206_example.mp3],To <i>clean</i> is to make something neat and tidy.,<i>Limpiar</i> es hacer que algo esté ordenado y limpio.,I <b>clean</b> our kitchen every Saturday.,<b>Limpio</b> nuestra cocina todos los sábados.
country,ˈkʌntri,<ul><li><a>país</a><br></li><li><a></a><a>campo</a><br></li><li><a></a><a></a><a>región</a><br></li><li><a></a><a></a><a>pueblo</a><br></li><li><a></a><a></a><a>tierra</a><br></li><li><a></a><a></a><a>nación</a><br></li><li><a></a><a></a><a>patria</a></li><li><a></a><a></a><a>nacional</a><br></li><li><a></a><a></a><a>rural</a><br></li><li><a></a><a></a><a>vecinal</a><br></li><li><a></a><a></a><a>campestre</a><br></li><li><a></a><a></a><a>regional</a><br></li></ul>,"<img src=""11_0207.jpg"" />",[sound:11_0207.mp3],[sound:11_0207_meaning.mp3],[sound:11_0207_example.mp3],A <i>country</i> is an area of land with the same government and laws.,Un <i>país</i> es un área de tierra con el mismo gobierno y leyes.,France is a <b>country</b> in Europe.,Francia es un <b>país</b> en Europa.
develop,dɪˈveləp,<ul><li>desarrollar</li><li>desarrollarse</li><li>ampliar</li><li>fomentar</li><li>surgir</li><li>contraer</li><li>adquirir</li><li>formular</li><li>explotar</li><li>revelar</li><li>coger</li><li>urbanizar</li><li>mejorar</li><li>elaborar</li><li>establecer</li><li>formar</li><li>diseñar</li><li>desenvolver</li></ul>,"<img src=""11_0208.jpg"" />",[sound:11_0208.mp3],[sound:11_0208_meaning.mp3],[sound:11_0208_example.mp3],To <i>develop</i> is to make something larger or more advanced.,<i>Desarrollar</i> es hacer algo más grande o avanzado.,This practice will help you <b>develop</b> your math skills.,Esta práctica te ayudará a <b>desarrollar</b> tus habilidades matemáticas.
electric,ɪˈlektrɪk,<ul><li><a>eléctrico</a><br></li><li><a></a><a>electrificado</a><br></li></ul>,"<img src=""11_0209.jpg"" />",[sound:11_0209.mp3],[sound:11_0209_meaning.mp3],[sound:11_0209_example.mp3],"If something is <i>electric</i>, it uses electricity.","Si algo es <i>eléctrico</i>, usa electricidad.",Some car companies make <b>electric</b> cars.,Algunas compañías de autos fabrican coches <b>eléctricos</b>.
eventually,ɪˈventʃuəli,<ul><li><a>finalmente</a><br></li><li><a></a><a>eventualmente</a><br></li><li><a></a><a></a><a>al final</a><br></li><li><a></a><a></a><a>con el tiempo</a><br></li><li><a></a><a>a la larga</a></li><li><a></a><a>algún día</a><br></li><li><a></a><a></a><a>en última instancia</a></li></ul>,"<img src=""11_0210.jpg"" />",[sound:11_0210.mp3],[sound:11_0210_meaning.mp3],[sound:11_0210_example.mp3],"When something happens at a later time or in the end, it happens <i>eventually</i>.","Cuando algo sucede más tarde o al final, sucede <i>eventualmente</i>.",He will <b>eventually</b> move to London to find a new job.,Eventualmente se mudará a Londres para encontrar un nuevo trabajo.
fact,fækt,<ul><li><a>hecho</a><br></li><li><a></a><a>realidad</a><br></li><li><a></a><a></a><a>dato</a><br></li><li><a></a><a></a><a>caso</a><br></li><li><a></a><a></a><a>verdad</a><br></li><li><a></a><a></a><a>circunstancia</a><br></li></ul>,"<img src=""11_0211.jpg"" />",[sound:11_0211.mp3],[sound:11_0211_meaning.mp3],[sound:11_0211_example.mp3],A <i>fact</i> is a piece of information that is true.,Un <i>hecho</i> es una pieza de información que es verdadera.,A <b>fact</b> about South America is that it is a continent.,Un <b>hecho</b> sobre Sudamérica es que es un continente.
glass,ɡlæs,<ul><li><a>vidrio</a><br></li><li><a></a><a>cristal</a><br></li><li><a></a><a></a><a>copa</a><br></li><li><a></a><a></a><a>vaso</a><br></li><li><a></a><a></a><a>luna</a><br></li><li><a></a><a></a><a>copita</a><br></li><li><a></a><a></a><a>espejo</a><br></li><li><a></a><a></a><a>barómetro</a><br></li><li><a></a><a></a><a>de cristal</a><br></li></ul>,"<img src=""11_0212.jpg"">",[sound:11_0212.mp3],[sound:11_0212_meaning.mp3],[sound:11_0212_example.mp3],"<i>Glass</i> is a transparent, breakable material.",El <i>vidrio</i> es un material transparente y frágil.,Windows are made of <b>glass</b>.,Las ventanas están hechas de <b>vidrio</b>.
history,ˈhɪstri,<ul><li><a>historia</a><br></li><li><a></a><a>historial</a><br></li><li><a></a><a></a><a>trayectoria</a><br></li><li><a></a><a></a><a>antecedentes</a><br></li><li><a></a><a></a><a>pasado</a><br></li><li><a></a><a></a><a>relato</a><br></li><li><a></a><a></a><a>crónica</a><br></li></ul>,"<img src=""11_0213.jpg"" />",[sound:11_0213.mp3],[sound:11_0213_meaning.mp3],[sound:11_0213_example.mp3],<i>History</i> is the study of the past.,La <i>historia</i> es el estudio del pasado.,<b>History</b> was my favorite subject in school.,La <b>historia</b> era mi materia favorita en la escuela.
nature,ˈneɪtʃər,<ul><li><a>naturaleza</a><br></li><li><a></a><a>carácter</a><br></li><li><a></a><a></a><a>tipo</a><br></li><li><a></a><a></a><a>índole</a><br></li><li><a></a><a></a><a>características</a><br></li><li><a></a><a></a><a>esencia</a><br></li><li><a></a><a></a><a>temperamento</a><br></li></ul>,"<img src=""11_0214.jpg"" />",[sound:11_0214.mp3],[sound:11_0214_meaning.mp3],[sound:11_0214_example.mp3],<i>Nature</i> is everything in the physical world that is not made by people.,La <i>naturaleza</i> es todo en el mundo físico que no está hecho por personas.,"On the weekends, I love to walk in <b>nature</b> among the trees.","Los fines de semana, me encanta caminar en la <b>naturaleza</b> entre los árboles."
never,ˈnevər,<ul><li><a>nunca</a><br></li><li><a></a><a>jamás</a><br></li><li><a></a><a></a><a>en ningún caso</a><br></li><li><a></a><a></a><a>en ningún momento</a><br></li></ul>,"<img src=""11_0215.jpg"" />",[sound:11_0215.mp3],[sound:11_0215_meaning.mp3],[sound:11_0215_example.mp3],<i>Never</i> is when something is impossible or will not happen.,<i>Nunca</i> es cuando algo es imposible o no sucederá.,They <b>never</b> eat meat because they are vegetarians.,Ellos <b>nunca</b> comen carne porque son vegetarianos.
people,ˈpiːpl,<ul><li><a>personas</a><br></li><li><a></a><a>gente</a><br></li><li><a></a><a></a><a>pueblo</a><br></li><li><a></a><a></a><a>personal</a><br></li><li><a></a><a></a><a>ciudadanos</a><br></li><li><a></a><a></a><a>seres</a><br></li><li><a></a><a></a><a>sociedad</a><br></li><li><a></a><a></a><a>popular</a><br></li></ul>,"<img src=""11_0216.jpg"" />",[sound:11_0216.mp3],[sound:11_0216_meaning.mp3],[sound:11_0216_example.mp3],<i>People</i> are humans.,Las <i>personas</i> son seres humanos.,How many <b>people</b> live in China?,¿Cuántas <b>personas</b> viven en China?
plastic,ˈplæstɪk,<ul><li><a>plástico</a></li><li><a>de plástico</a></li><li><a>plástica</a></li></ul>,"<img src=""11_0217.jpg"" />",[sound:11_0217.mp3],[sound:11_0217_meaning.mp3],[sound:11_0217_example.mp3],<i>Plastic</i> is a material made by people.,El <i>plástico</i> es un material hecho por personas.,Many drinks are sold in <b>plastic</b> bottles.,Muchas bebidas se venden en botellas de <b>plástico</b>.
problem,ˈprɑːbləm,<ul><li><a>problema</a><br></li><li><a></a><a>cuestión</a><br></li><li><a></a><a></a><a>problemática</a><br></li><li><a></a><a></a><a>dificultad</a><br></li><li><a></a><a></a><a>inconveniente</a><br></li><li><a></a><a></a><a>asunto</a><br></li><li><a></a><a></a><a>fenómeno</a><br></li></ul>,"<img src=""11_0218.jpg"" />",[sound:11_0218.mp3],[sound:11_0218_meaning.mp3],[sound:11_0218_example.mp3],A <i>problem</i> is a situation when something goes wrong.,Un <i>problema</i> es una situación cuando algo sale mal.,My <b>problem</b> is that I lost my dog.,Mi <b>problema</b> es que perdí a mi perro.
street,striːt,<ul><li><a>calle</a><br></li><li><a></a><a>vía</a><br></li><li><a></a><a></a><a>jirón</a><br></li><li><a></a><a></a><a>callejero</a><br></li><li><a></a><a>callejera</a><br></li></ul>,"<img src=""11_0219.jpg"" />",[sound:11_0219.mp3],[sound:11_0219_meaning.mp3],[sound:11_0219_example.mp3],A <i>street</i> is a road in a city or village.,Una <i>calle</i> es una vía en una ciudad o pueblo.,What is the name of the <b>street</b> you live on?,¿Cuál es el nombre de la <b>calle</b> en la que vives?
